Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Lesotho,LSO,"Population, total",SP.POP.TOTL,0.851591,0.866462,0.88217,0.898647,0.915822,0.933655,0.952206,0.971512,0.991491,1.012015,1.03305,1.054453,1.07634,1.099235,1.123855,1.150635,1.179723,1.210799,1.243352,1.276663,1.310118,1.34369,1.377346,1.410439,1.442212,1.472192,1.499861,1.52546,1.550262,1.576022,1.603938,1.634517,1.667121,1.700362,1.732257,1.761359,1.787273,1.810453,1.831298,1.850527,1.868699,1.885955,1.902312,1.918097,1.933728,1.949543,1.965662,1.982287,1.99993,2.019209,2.040551,2.064166,2.089928,2.117361,2.145785,2.174645,2.203821,2.233339
Lithuania,LTU,"Population, total",SP.POP.TOTL,2.77855,2.82355,2.86335,2.89895,2.9352,2.97145,3.00805,3.0444,3.07885,3.107321,3.139689,3.179041,3.213622,3.244438,3.273894,3.301652,3.328664,3.355036,3.379514,3.397842,3.413202,3.432947,3.457179,3.485192,3.514205,3.544543,3.578914,3.616367,3.655049,3.684255,3.697838,3.704134,3.700114,3.682613,3.657144,3.629102,3.601613,3.575137,3.549331,3.524238,3.499536,3.470818,3.443067,3.415213,3.377075,3.322528,3.269909,3.231294,3.198231,3.162916,3.097282,3.028115,2.987773,2.957689,2.932367,2.90491,2.868231,2.827721
Luxembourg,LUX,"Population, total",SP.POP.TOTL,0.31397,0.316845,0.32075,0.3241,0.32775,0.3315,0.333895,0.334995,0.33585,0.3375,0.339171,0.342421,0.3466,0.35045,0.35505,0.35895,0.360731,0.361358,0.362007,0.362856,0.36415,0.365225,0.365525,0.365622,0.365998,0.366706,0.368355,0.37075,0.37345,0.3771,0.38185,0.387,0.392175,0.397475,0.402925,0.408625,0.414225,0.41945,0.4247,0.430475,0.4363,0.441525,0.446175,0.45163,0.458095,0.465158,0.472637,0.479993,0.48865,0.497783,0.506953,0.518347,0.530946,0.54336,0.556319,0.569604,0.582014,0.599449
Latvia,LVA,"Population, total",SP.POP.TOTL,2.120979,2.152681,2.181586,2.210919,2.240623,2.265919,2.283217,2.30122,2.323619,2.343173,2.359164,2.376389,2.395674,2.415819,2.437186,2.45613,2.470989,2.485073,2.497921,2.505953,2.511701,2.519421,2.53108,2.546011,2.562047,2.578873,2.599892,2.626583,2.653434,2.666955,2.663151,2.650581,2.614338,2.56329,2.520742,2.485056,2.457222,2.432851,2.410019,2.390482,2.36755,2.33717,2.310173,2.287955,2.263122,2.238799,2.218357,2.200325,2.177322,2.141669,2.097555,2.059709,2.034319,2.012647,1.993782,1.977527,1.959537,1.94074
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,0.167796,0.170465,0.176188,0.18425,0.193563,0.203231,0.213196,0.22342,0.233004,0.240842,0.246195,0.248739,0.248767,0.246947,0.244284,0.241628,0.239085,0.236695,0.235198,0.235479,0.238118,0.243427,0.251219,0.260997,0.271993,0.283581,0.295677,0.308275,0.320877,0.332901,0.343935,0.353764,0.362459,0.370345,0.37796,0.385686,0.393567,0.401564,0.409837,0.418604,0.427979,0.438081,0.448896,0.460147,0.471453,0.482559,0.49332,0.503823,0.514348,0.525313,0.536969,0.549439,0.562531,0.575841,0.588781,0.600942,0.612167,0.622567
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,0.004279,0.004453,0.004566,0.004656,0.004748,0.004841,0.004936,0.005033,0.005161,0.005303,0.00545,0.005601,0.005756,0.005915,0.006078,0.006291,0.00653,0.006778,0.007035,0.007303,0.00758,0.007868,0.00867,0.010547,0.01279,0.015392,0.018337,0.021628,0.024873,0.027676,0.030036,0.031821,0.032892,0.033238,0.033098,0.032712,0.032102,0.031304,0.030358,0.029305,0.028384,0.027782,0.02745,0.027363,0.027514,0.027906,0.028414,0.028905,0.029376,0.02982,0.030235,0.030615,0.030959,0.031264,0.03153,0.031754,0.031949,0.032125
Morocco,MAR,"Population, total",SP.POP.TOTL,12.328532,12.710547,13.094818,13.478232,13.857142,14.229044,14.593284,14.950803,15.302947,15.651924,16.000008,16.347198,16.695003,17.049165,17.416964,17.803698,18.210754,18.636977,19.081718,19.543347,20.019847,20.511601,21.016818,21.528502,22.03761,22.537376,23.023935,23.497766,23.96182,24.421191,24.879136,25.336862,25.791494,26.237417,26.667048,27.075232,27.460603,27.825901,28.175263,28.514798,28.849621,29.181832,29.512368,29.843937,30.179285,30.52107,30.869346,31.225881,31.596855,31.989897,32.409639,32.858823,33.333789,33.824769,34.318082,34.803322,35.276786,35.73958
Monaco,MCO,"Population, total",SP.POP.TOTL,0.022452,0.022808,0.023039,0.023168,0.023236,0.023282,0.023305,0.023292,0.023304,0.023346,0.023484,0.02372,0.024051,0.024439,0.024835,0.025197,0.025523,0.025809,0.026087,0.026395,0.026745,0.027164,0.027624,0.028095,0.028512,0.028835,0.029041,0.029172,0.029235,0.029312,0.029439,0.029624,0.029863,0.030138,0.030427,0.030691,0.030967,0.031251,0.031523,0.0318,0.032082,0.03236,0.032629,0.032933,0.033314,0.033793,0.034408,0.035111,0.035853,0.036534,0.037094,0.037497,0.037783,0.037971,0.038132,0.038307,0.038499,0.038695
Moldova,MDA,"Population, total",SP.POP.TOTL,2.544,2.605,2.664,2.721,2.774,2.825,2.873,2.918,2.96,3.002,3.044,3.088,3.131,3.174,3.215,3.251,3.284,3.312,3.339,3.366,3.396,3.429,3.464,3.5,3.536,3.57,3.602,3.633,3.66,3.681,3.696,3.704,3.706,3.701,3.691,3.675099,3.667748,3.654208,3.652732,3.647001,3.639592,3.631462,3.623062,3.612874,3.603945,3.595187,3.585209,3.57691,3.570108,3.565604,3.562045,3.559986,3.559519,3.558566,3.556397,3.554108,3.551954,3.54975
Madagascar,MDG,"Population, total",SP.POP.TOTL,5.099373,5.223568,5.352503,5.486319,5.625164,5.769218,5.918595,6.073526,6.234465,6.401921,6.576305,6.75785,6.94662,7.142627,7.34578,7.556026,7.773449,7.998164,8.230218,8.469672,8.716553,8.971345,9.234129,9.504281,9.780872,10.063495,10.35212,10.647754,10.952395,11.268658,11.598633,11.942819,12.301336,12.67546,13.066543,13.4754,13.902688,14.347854,14.808791,15.282521,15.766806,16.260932,16.765117,17.279141,17.802997,18.336724,18.880268,19.433523,19.996469,20.569121,21.15164,21.743949,22.346573,22.961146,23.589801,24.234088,24.894551,25.570895
Maldives,MDV,"Population, total",SP.POP.TOTL,0.089887,0.09235,0.094938,0.097584,0.100214,0.102766,0.10519,0.107538,0.109959,0.112651,0.115768,0.119378,0.123441,0.127791,0.132195,0.136519,0.140665,0.144736,0.148892,0.153386,0.158385,0.163935,0.16996,0.176356,0.182953,0.189637,0.196357,0.203124,0.209885,0.216595,0.223215,0.229754,0.23619,0.242459,0.248433,0.254082,0.259327,0.264275,0.269206,0.274484,0.280384,0.287027,0.294341,0.302209,0.310423,0.318836,0.327371,0.33607,0.345054,0.354501,0.364511,0.375131,0.386203,0.397397,0.408247,0.418403,0.427756,0.43633
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,105.488678,108.374227,111.38594,114.471415,117.671617,120.973578,124.374455,127.947266,131.566224,135.27993,139.083819,142.950993,146.887303,150.999871,155.259901,159.722643,164.407528,169.318424,174.493349,180.000521,185.843847,192.015875,198.499602,205.229901,212.102793,219.095273,226.161475,233.285188,240.367135,247.28355,255.98913,262.659662,267.020622,273.204804,279.279333,286.917385,292.934005,298.982946,305.001541,311.053183,317.129227,323.196354,329.289435,335.522845,342.046777,348.956287,356.287693,363.996317,371.999662,380.192587,388.376106,396.573248,404.78302,412.953,421.030035,428.974903,436.738031,444.322417
Mexico,MEX,"Population, total",SP.POP.TOTL,38.174112,39.394126,40.649588,41.93988,43.264272,44.623043,46.011038,47.429812,48.894019,50.423481,52.029861,53.718724,55.478151,57.280587,59.088193,60.872399,62.623763,64.345884,66.039488,67.709689,69.360871,70.992195,72.602533,74.196548,75.780605,77.360707,78.934125,80.503052,82.083919,83.697891,85.357874,87.071512,88.82831,90.600453,92.349147,94.045579,95.687452,97.281739,98.821456,100.300579,101.719673,103.067068,104.355608,105.640453,106.995583,108.472228,110.092378,111.836346,113.661809,115.505228,117.318941,119.090017,120.828307,122.535969,124.2216,125.890949,127.540423,129.163276
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,0.014662,0.015051,0.015547,0.016114,0.01671,0.017284,0.017842,0.018388,0.018961,0.019622,0.020395,0.021313,0.022341,0.023439,0.024531,0.025576,0.026552,0.02747,0.028405,0.029418,0.030576,0.031893,0.03333,0.034892,0.036561,0.038333,0.040204,0.042153,0.044063,0.045814,0.047298,0.048475,0.049378,0.050048,0.050575,0.051015,0.051401,0.051692,0.051925,0.052079,0.052159,0.052183,0.052158,0.052116,0.052074,0.052055,0.052078,0.052137,0.052218,0.05232,0.052425,0.052542,0.052663,0.052793,0.052898,0.052994,0.053066,0.053127
"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,1.488667,1.507654,1.527111,1.54745,1.569141,1.592432,1.617794,1.644943,1.672399,1.698143,1.7208,1.739521,1.754956,1.768992,1.784398,1.80301,1.825552,1.851069,1.877688,1.902719,1.924197,1.94153,1.955243,1.965895,1.974415,1.981534,1.987538,1.992274,1.995513,1.99687,1.996228,1.993302,1.988659,1.984028,1.981703,1.983252,1.989443,1.999599,2.012057,2.024394,2.034819,2.042842,2.048928,2.053426,2.057047,2.060272,2.063145,2.065458,2.067378,2.069093,2.070739,2.072383,2.074036,2.075739,2.077495,2.079308,2.081206,2.08316
Mali,MLI,"Population, total",SP.POP.TOTL,5.263733,5.322266,5.381368,5.441613,5.503752,5.568484,5.635859,5.706199,5.780835,5.861412,5.949045,6.04453,6.147458,6.256187,6.368348,6.482278,6.596773,6.712401,6.831295,6.956579,7.090126,7.234303,7.387656,7.543743,7.693667,7.831889,7.955164,8.067758,8.180728,8.309531,8.465188,8.652514,8.868263,9.105472,9.353385,9.60445,9.85681,10.114094,10.380835,10.663723,10.96769,11.293258,11.638929,12.005128,12.391906,12.798763,13.227064,13.675606,14.138216,14.606597,15.075085,15.540989,16.00667,16.477818,16.962846,17.467905,17.994837,18.54198
Malta,MLT,"Population, total",SP.POP.TOTL,0.32655,0.32525,0.3239,0.32255,0.32125,0.3188,0.3152,0.31155,0.3079,0.3043,0.30265,0.3027,0.30245,0.3022,0.301996,0.304222,0.305774,0.30697,0.310182,0.313342,0.316645,0.318982,0.325898,0.330524,0.330593,0.336452,0.342121,0.344485,0.347325,0.350722,0.35417,0.363845,0.367618,0.371308,0.374797,0.377419,0.379905,0.382791,0.385287,0.387578,0.390087,0.393028,0.395969,0.398582,0.401268,0.403834,0.405308,0.406724,0.409379,0.412477,0.414508,0.416268,0.420028,0.425967,0.434558,0.445053,0.455356,0.465292
Myanmar,MMR,"Population, total",SP.POP.TOTL,20.986123,21.438025,21.89802,22.371902,22.867741,23.391145,23.944178,24.524548,25.128116,25.748643,26.381431,27.024985,27.680144,28.347341,29.027734,29.721967,30.428034,31.144324,31.87223,32.613888,33.369712,34.13913,34.917895,35.697943,36.468888,37.222296,37.957332,38.673241,39.362142,40.014862,40.62625,41.190156,41.711465,42.209778,42.712223,43.237792,43.79331,44.371525,44.959935,45.539435,46.095462,46.627994,47.14022,47.624894,48.073707,48.482614,48.846474,49.171586,49.479752,49.80069,50.155896,50.553031,50.986514,51.448196,51.924182,52.403669,52.885223,53.370609
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,97.837766,100.458479,103.147177,105.914391,108.774858,111.738154,114.816087,118.004103,121.276296,124.596411,127.942543,131.30964,134.719523,138.211123,141.83781,145.642454,149.628962,153.798274,158.185098,162.829871,167.755859,172.96749,178.440308,184.129812,189.974163,195.917732,201.95042,208.051337,214.140741,220.121789,227.90382,233.582274,239.062651,244.395451,249.660649,254.918217,260.190124,265.463944,270.672291,275.840061,280.95529,286.016125,291.051001,296.114536,301.278295,306.595214,312.079307,317.721161,323.531149,329.488935,335.581557,341.822043,348.195697,354.641044,361.077997,367.449306,373.719055,379.901782
Montenegro,MNE,"Population, total",SP.POP.TOTL,0.480579,0.49114,0.502558,0.513409,0.521753,0.526327,0.526419,0.522796,0.517481,0.51334,0.512407,0.515449,0.521785,0.53022,0.538902,0.546487,0.552562,0.557576,0.562065,0.566888,0.572608,0.579445,0.587001,0.594506,0.600884,0.605398,0.607711,0.608144,0.607413,0.606571,0.606372,0.607105,0.608516,0.61017,0.611389,0.611712,0.611003,0.60952,0.607662,0.606001,0.60495,0.607389,0.609828,0.612267,0.613353,0.614261,0.615025,0.615875,0.616969,0.618294,0.619428,0.620079,0.620601,0.621207,0.62181,0.622159,0.622303,0.622471
Mongolia,MNG,"Population, total",SP.POP.TOTL,0.955505,0.982178,1.011324,1.042383,1.074514,1.107124,1.139961,1.173191,1.207104,1.242214,1.278825,1.31705,1.35667,1.397304,1.438425,1.479651,1.520865,1.562209,1.603906,1.646291,1.689622,1.733475,1.777727,1.823216,1.87109,1.921881,1.976309,2.033343,2.089714,2.141008,2.184145,2.217918,2.243502,2.2632,2.280496,2.298039,2.316567,2.335695,2.35559,2.376162,2.397436,2.419776,2.443659,2.469286,2.496832,2.526446,2.558012,2.59167,2.628131,2.668289,2.71265,2.761516,2.814226,2.869107,2.923896,2.976877,3.027398,3.075647
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,0.010035,0.010302,0.010499,0.010667,0.010857,0.011105,0.011435,0.011823,0.012257,0.012691,0.013127,0.013569,0.01404,0.014492,0.014859,0.015117,0.015234,0.015251,0.015372,0.015862,0.01692,0.018604,0.020856,0.023503,0.026302,0.029092,0.031802,0.03448,0.037134,0.039808,0.042538,0.045249,0.047919,0.050602,0.05338,0.056278,0.059364,0.062528,0.065474,0.067755,0.069094,0.069388,0.068763,0.067422,0.065663,0.063744,0.061688,0.059513,0.057431,0.055674,0.054424,0.053786,0.053718,0.054036,0.054468,0.054816,0.055023,0.055144
Mozambique,MOZ,"Population, total",SP.POP.TOTL,7.388695,7.541325,7.699139,7.862072,8.030025,8.203076,8.381455,8.565674,8.756481,8.954809,9.161534,9.375144,9.595762,9.82758,10.076172,10.344494,10.632932,10.936936,11.248046,11.554979,11.848331,12.133074,12.409243,12.657708,12.85378,12.984405,13.034385,13.020861,13.002553,13.059613,13.247649,13.59197,14.071231,14.636995,15.217044,15.759132,16.248232,16.701351,17.13678,17.584869,18.067687,18.588758,19.139658,19.716598,20.312705,20.92307,21.547463,22.188387,22.846758,23.524063,24.221405,24.939005,25.676606,26.434372,27.212382,28.010691,28.829476,29.668834
Mauritania,MRT,"Population, total",SP.POP.TOTL,0.858168,0.883221,0.909174,0.936016,0.963747,0.992367,1.021882,1.052286,1.083583,1.115788,1.148908,1.182954,1.217941,1.253874,1.29079,1.328686,1.367563,1.407436,1.448414,1.490603,1.534085,1.578938,1.625124,1.672496,1.720812,1.769942,1.819954,1.870978,1.923002,1.97603,2.03014,2.085202,2.141445,2.199791,2.261403,2.327075,2.397245,2.471598,2.549223,2.628803,2.709359,2.790729,2.873228,2.957117,3.042823,3.13072,3.220653,3.312665,3.407541,3.506288,3.609543,3.717672,3.830239,3.94617,4.06392,4.182341,4.301018,4.420184
Mauritius,MUS,"Population, total",SP.POP.TOTL,0.659351,0.680757,0.700349,0.718861,0.736381,0.753,0.768813,0.783917,0.798413,0.812405,0.826,0.83923,0.852053,0.864819,0.878042,0.892,0.906507,0.921379,0.933499,0.949888,0.966039,0.980462,0.992521,1.001691,1.012221,1.020528,1.02836,1.036082,1.043239,1.05126,1.058775,1.070266,1.084441,1.097374,1.112846,1.122457,1.133996,1.148284,1.160421,1.175267,1.186873,1.196287,1.204621,1.21337,1.221003,1.228254,1.233996,1.23963,1.244121,1.247429,1.2504,1.252404,1.255882,1.258653,1.260934,1.262605,1.263473,1.264613
Malawi,MWI,"Population, total",SP.POP.TOTL,3.618595,3.700023,3.784439,3.872118,3.963417,4.058673,4.158124,4.262005,4.37065,4.484439,4.603723,4.728703,4.85961,4.99694,5.141202,5.292808,5.454705,5.627533,5.806845,5.986332,6.16308,6.327569,6.484452,6.661358,6.895928,7.211105,7.625305,8.120093,8.636935,9.094671,9.437553,9.641153,9.729717,9.755857,9.796976,9.909088,10.109789,10.381862,10.704744,11.044356,11.376172,11.695863,12.013711,12.336687,12.676038,13.039711,13.429262,13.840969,14.271234,14.714602,15.167095,15.627618,16.097305,16.577147,17.068838,17.573607,18.091575,18.622104
Malaysia,MYS,"Population, total",SP.POP.TOTL,8.157106,8.41846,8.692815,8.974084,9.253963,9.526563,9.789982,10.046172,10.297801,10.549226,10.803978,11.062338,11.324251,11.592698,11.871233,12.162369,12.468893,12.790546,13.123069,13.460201,13.798125,14.13384,14.470633,14.818617,15.191625,15.598942,16.045047,16.525108,17.027588,17.535971,18.038321,18.529454,19.012724,19.494967,19.986894,20.495597,21.023321,21.565325,22.113464,22.656286,23.185608,23.698907,24.198811,24.688703,25.174109,25.659393,26.143566,26.625845,27.111069,27.605383,28.112289,28.635128,29.170456,29.706724,30.228017,30.723155,31.187265,31.624264
North America,NAC,"Population, total",SP.POP.TOTL,198.624409,202.0075,205.1986,208.2537,211.2629,214.0311,216.659,219.176,221.503,223.759,226.431,229.361135,231.943831,234.332208,236.681487,239.235,241.6062,244.0884,246.6746,249.3858,251.87267,254.42105,256.921449,259.30393,261.583423,263.922898,266.394382,268.896849,271.452347,274.256841,277.473326,281.211703,285.092192,288.81132,292.297226,295.691746,299.126029,302.704697,306.162843,309.600485,312.993944,316.113359,319.050105,321.847258,324.864038,327.892753,331.01494,334.184023,337.405012,340.465736,343.408819,346.051624,348.808615,351.451876,354.223012,356.937591,359.73588,362.492702
Namibia,NAM,"Population, total",SP.POP.TOTL,0.602544,0.617277,0.632654,0.648661,0.665282,0.682551,0.700341,0.718685,0.737886,0.758377,0.780384,0.804157,0.829441,0.85538,0.880785,0.904839,0.927503,0.949193,0.970258,0.991226,1.012672,1.034264,1.056366,1.081081,1.111132,1.148302,1.193592,1.24599,1.302741,1.359933,1.414692,1.46574,1.513721,1.559983,1.606718,1.655359,1.706489,1.758994,1.810566,1.858042,1.899257,1.933596,1.962147,1.986535,2.009228,2.032196,2.055734,2.079915,2.106375,2.13704,2.17317,2.215621,2.263934,2.31652,2.370992,2.425561,2.479713,2.533794
New Caledonia,NCL,"Population, total",SP.POP.TOTL,0.079,0.0812,0.0834,0.0857,0.0881,0.0905,0.0935,0.0965,0.0995,0.104,0.112,0.12,0.1255,0.1285,0.131,0.1325,0.134,0.136,0.1375,0.1385,0.14005,0.14265,0.1457,0.1487,0.15165,0.15445,0.15735,0.1605,0.16365,0.166898,0.170899,0.175362,0.179799,0.184496,0.189482,0.193816,0.197564,0.201418,0.205279,0.209214,0.21323,0.217324,0.22149,0.225296,0.22875,0.23225,0.23575,0.23925,0.24275,0.24595,0.24975,0.25435,0.259,0.26365,0.26805,0.2724,0.27655,0.28046
Niger,NER,"Population, total",SP.POP.TOTL,3.388764,3.486295,3.588156,3.693866,3.80264,3.913934,4.027758,4.144395,4.263745,4.385758,4.510479,4.637829,4.768078,4.902006,5.040656,5.184811,5.334918,5.490921,5.652355,5.818506,5.988904,6.164006,6.344382,6.529894,6.720344,6.915927,7.116744,7.323969,7.540253,7.768995,8.012861,8.272976,8.549424,8.842415,9.151763,9.477333,9.819964,10.180061,10.556549,10.947829,11.352973,11.771976,12.206002,12.65687,13.127012,13.618449,14.132064,14.668338,15.228525,15.813913,16.425578,17.064636,17.731634,18.426372,19.148219,19.896965,20.672987,21.477348
Nigeria,NGA,"Population, total",SP.POP.TOTL,45.137812,46.062905,47.02914,48.032246,49.066059,50.127214,51.217359,52.341834,53.505978,54.716735,55.9814,57.29521,58.662603,60.110433,61.673559,63.373572,65.226229,67.215805,69.29355,71.39129,73.460724,75.482552,77.472907,79.462277,81.497739,83.6133,85.818502,88.101628,90.450281,92.844353,95.269988,97.726323,100.221563,102.761737,105.355783,108.011465,110.732904,113.522705,116.38575,119.327073,122.352009,125.463434,128.66671,131.972533,135.393616,138.939478,142.614094,146.417024,150.34739,154.402181,158.578261,162.877076,167.297284,171.829303,176.460502,181.181744,185.98964,190.886311
Nicaragua,NIC,"Population, total",SP.POP.TOTL,1.774699,1.8304,1.886562,1.94359,2.002119,2.06263,2.12524,2.189882,2.256782,2.326139,2.398096,2.472656,2.549774,2.629505,2.711848,2.796746,2.884155,2.973806,3.065117,3.157355,3.24991,3.342669,3.435525,3.527939,3.619253,3.709091,3.796917,3.882943,3.968454,4.055265,4.144565,4.236801,4.331277,4.42658,4.520725,4.612228,4.700779,4.78664,4.869626,4.94966,5.026796,5.10075,5.171734,5.240879,5.309703,5.379328,5.450211,5.522106,5.594506,5.666581,5.737723,5.80782,5.877108,5.945747,6.013997,6.082035,6.149928,6.217581
Netherlands,NLD,"Population, total",SP.POP.TOTL,11.486631,11.638712,11.805689,11.965966,12.12712,12.294732,12.456251,12.598201,12.729721,12.877984,13.038526,13.194497,13.328593,13.439322,13.545056,13.666335,13.774037,13.856185,13.9417,14.03827,14.1498,14.247208,14.31269,14.36707,14.424211,14.491632,14.572278,14.665037,14.760094,14.848907,14.95151,15.069798,15.184166,15.290368,15.382838,15.459006,15.530498,15.61065,15.707209,15.812088,15.925513,16.04618,16.148929,16.225302,16.281779,16.319868,16.346101,16.381696,16.445593,16.530388,16.615394,16.693074,16.754962,16.804432,16.865008,16.939923,17.030314,17.132854
Norway,NOR,"Population, total",SP.POP.TOTL,3.581239,3.6098,3.638918,3.666537,3.694339,3.723168,3.753012,3.784539,3.816486,3.847707,3.875763,3.903039,3.933004,3.960612,3.985258,4.007313,4.026152,4.043205,4.058671,4.072517,4.08562,4.099702,4.114787,4.128432,4.140099,4.152516,4.167354,4.186905,4.209488,4.226901,4.241473,4.261732,4.286401,4.311991,4.336613,4.359184,4.381336,4.405157,4.431464,4.461913,4.490967,4.513751,4.538159,4.564855,4.59191,4.623291,4.660677,4.709153,4.768212,4.828726,4.889252,4.953088,5.018573,5.079623,5.137232,5.190239,5.234519,5.282223
Nepal,NPL,"Population, total",SP.POP.TOTL,10.063011,10.221759,10.384204,10.552267,10.728197,10.913724,11.109884,11.316826,11.534264,11.761473,11.997929,12.243768,12.499429,12.764957,13.040404,13.325814,13.62111,13.92626,14.241403,14.566691,14.902163,15.24901,15.607236,15.97442,16.347242,16.723956,17.101136,17.480921,17.873667,18.293514,18.749406,19.245054,19.773772,20.321175,20.86713,21.396384,21.903379,22.389803,22.856305,23.305994,23.740911,24.161777,24.566342,24.950623,25.309449,25.640287,25.940618,26.214847,26.475859,26.741103,27.023137,27.327147,27.649925,27.98531,28.323241,28.656282,28.982771,29.304998
Nauru,NRU,"Population, total",SP.POP.TOTL,0.004433,0.004676,0.004948,0.005228,0.0055,0.00574,0.005933,0.006103,0.006237,0.006371,0.006496,0.006617,0.006743,0.006863,0.006972,0.007068,0.00715,0.007232,0.007309,0.007397,0.007488,0.007592,0.007717,0.007854,0.008005,0.008173,0.008353,0.008554,0.008755,0.008954,0.009155,0.009348,0.009546,0.009719,0.009857,0.009969,0.010029,0.010057,0.010046,0.01004,0.010037,0.010052,0.01008,0.010106,0.010126,0.010114,0.010071,0.010002,0.009947,0.009945,0.010025,0.010057,0.010279,0.010821,0.011853,0.012475,0.013049,0.013649
New Zealand,NZL,"Population, total",SP.POP.TOTL,2.3718,2.4197,2.482,2.5318,2.5854,2.6284,2.6759,2.7241,2.7481,2.7728,2.8107,2.853,2.9039,2.9613,3.0237,3.0831,3.1105,3.1202,3.1212,3.109,3.1129,3.1249,3.1561,3.1993,3.2271,3.2471,3.2463,3.2744,3.2834,3.2992,3.3298,3.4951,3.5317,3.5722,3.62,3.6734,3.732,3.7813,3.815,3.8351,3.8577,3.8805,3.9485,4.0272,4.0875,4.1339,4.1846,4.2238,4.2598,4.3026,4.3507,4.384,4.4081,4.4421,4.5097,4.5957,4.6932,4.7939
OECD members,OED,"Population, total",SP.POP.TOTL,791.487664,803.847992,814.836116,825.791048,836.716282,847.30318,857.372064,867.043486,875.810595,886.368544,895.979621,906.296731,916.834937,926.497991,937.199799,947.366074,956.010403,964.825121,973.625923,982.54616,991.341533,1000.026812,1008.294124,1016.1991,1023.759567,1031.384389,1039.311168,1047.190374,1055.207746,1063.722318,1072.793105,1082.472189,1092.297098,1101.667703,1110.542679,1119.229507,1127.684727,1136.083409,1144.146467,1152.210193,1160.068208,1168.255846,1176.48922,1184.744057,1193.061799,1201.387655,1210.09099,1219.114314,1228.624922,1237.366149,1245.479028,1251.781641,1259.608786,1267.734036,1276.165062,1284.4979,1292.855641,1300.865255
Oman,OMN,"Population, total",SP.POP.TOTL,0.55174,0.56489,0.578824,0.593501,0.608887,0.625009,0.642003,0.660119,0.679597,0.700725,0.723852,0.748973,0.776383,0.806991,0.841948,0.882044,0.927439,0.977808,1.0328,1.091853,1.154379,1.220587,1.290111,1.361097,1.431077,1.498417,1.561185,1.619864,1.678116,1.74116,1.81216,1.893771,1.983277,2.072111,2.148428,2.204283,2.236666,2.249773,2.251875,2.254918,2.267991,2.294787,2.334285,2.385255,2.444751,2.511269,2.582991,2.662762,2.759014,2.882942,3.04146,3.237268,3.464644,3.711481,3.960925,4.19981,4.424762,4.636262
Other small states,OSS,"Population, total",SP.POP.TOTL,9.196324,9.366201,9.539303,9.715748,9.898587,10.086706,10.278079,10.473132,10.676961,10.888229,11.107495,11.337824,11.575349,11.816118,12.059314,12.306778,12.55334,12.80273,13.058255,13.332553,13.628831,13.946143,14.286062,14.639787,15.008538,15.397918,15.805945,16.23044,16.657359,17.075243,17.470899,17.85091,18.19102,18.507861,18.829542,19.149327,19.478909,19.820997,20.170823,20.549707,20.939372,21.324121,21.722065,22.14134,22.60052,23.112789,23.681565,24.300791,24.955735,25.615419,26.267053,26.900149,27.529595,28.153079,28.774019,29.396503,30.0125,30.621014
Pakistan,PAK,"Population, total",SP.POP.TOTL,44.908293,45.984892,47.119361,48.309315,49.551904,50.845221,52.191095,53.590929,55.042397,56.542434,58.090759,59.68714,61.338261,63.059481,64.870833,66.787901,68.81322,70.946231,73.194937,75.567682,78.068144,80.696945,83.445863,86.29764,89.228949,92.219488,95.26446,98.357473,101.474835,104.58849,107.678614,110.73042,113.747135,116.74956,119.769556,122.829148,125.938339,129.086987,132.253264,135.405584,138.523285,141.601437,144.654143,147.703401,150.7803,153.909667,157.093993,160.332974,163.644603,167.04958,170.560182,174.184265,177.911533,181.712595,185.546257,189.380513,193.203476,197.015955
Panama,PAN,"Population, total",SP.POP.TOTL,1.132921,1.167035,1.202373,1.238823,1.276276,1.314626,1.353804,1.393799,1.434657,1.476479,1.519299,1.563115,1.607834,1.653256,1.699113,1.745205,1.791453,1.83789,1.884515,1.931389,1.978578,2.026065,2.073844,2.121939,2.170409,2.219276,2.268574,2.318332,2.368618,2.419491,2.471009,2.523181,2.576018,2.629644,2.684183,2.73973,2.796344,2.853941,2.912328,2.971197,3.030347,3.089684,3.149265,3.209174,3.269541,3.330465,3.391905,3.453807,3.516268,3.579385,3.643222,3.707782,3.772938,3.838462,3.903986,3.969249,4.034119,4.098587
